room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2471369,6790834,Entire home/apt,Brooklyn,Carroll Gardens,3,4.5,4,2.0,168.0,2,40.684368,-73.999547,2014-09-01 02:19:40.341
2471393,1841170,Private room,Brooklyn,Bedford-Stuyvesant,0,,2,1.0,84.0,1,40.694385,-73.951389,2014-09-01 03:08:19.432
2471435,6090301,Entire home/apt,Manhattan,Hell's Kitchen,8,5.0,2,1.0,303.0,1,40.765745,-73.98371,2014-09-01 12:25:29.005
2471445,10351645,Entire home/apt,Manhattan,Greenwich Village,4,4.5,2,1.0,230.0,1,40.729778,-74.000778,2014-09-01 12:46:03.010
2471593,7238818,Entire home/apt,Manhattan,Upper East Side,1,5.0,2,0.0,196.0,2,40.765404,-73.959588,2014-09-01 17:52:11.244
2471725,12366541,Private room,Manhattan,Hell's Kitchen,26,4.5,2,1.0,77.0,1,40.762688,-73.990696,2014-08-31 20:42:11.378
2471815,12641005,Private room,Brooklyn,Bedford-Stuyvesant,10,5.0,2,1.0,90.0,1,40.686221,-73.95477,2014-09-01 00:02:13.032
2472044,1538087,Private room,Manhattan,Upper West Side,8,5.0,2,1.0,129.0,1,40.772575,-73.988422,2014-08-31 23:03:26.349
2472215,7798847,Entire home/apt,Manhattan,East Village,1,5.0,6,1.0,392.0,1,40.728447,-73.987023,2014-09-01 12:50:29.546
2472243,12643087,Private room,Brooklyn,Flatbush,0,,3,1.0,112.0,1,40.636777,-73.95861,2014-08-31 20:57:13.724
2472293,318729,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1,4.5,3,1.0,134.0,5,40.681945,-73.945129,2014-08-31 22:46:43.274
2472461,1364156,Entire home/apt,Manhattan,Nolita,2,4.5,2,1.0,196.0,1,40.720778,-73.994393,2014-09-01 12:32:36.465
2472636,10431172,Private room,Brooklyn,Williamsburg,10,5.0,2,1.0,123.0,1,40.714919,-73.94124,2014-09-01 01:53:59.502
2472775,10610123,Private room,Manhattan,Lower East Side,1,5.0,1,1.0,140.0,2,40.718036,-73.99031,2014-08-31 21:39:57.496
2472947,12647408,Entire home/apt,Brooklyn,Williamsburg,1,5.0,3,1.0,168.0,1,40.719978,-73.964213,2014-09-01 20:53:05.856
2473110,10471234,Entire home/apt,Manhattan,East Harlem,7,4.5,4,0.0,134.0,1,40.792895,-73.941231,2014-09-01 17:10:20.440
2473293,607612,Private room,Manhattan,Stuyvesant Town,1,4.5,2,1.0,133.0,1,40.732483,-73.978577,2014-08-31 21:50:54.055
2473371,961555,Entire home/apt,Manhattan,SoHo,17,4.5,3,0.0,268.0,1,40.719361,-73.998969,2014-09-01 00:47:13.346
2473559,12651062,Private room,Brooklyn,Williamsburg,3,5.0,2,1.0,56.0,1,40.707777,-73.944202,2014-08-31 22:10:18.574
2473611,12649246,Private room,Manhattan,Harlem,29,5.0,2,1.0,106.0,1,40.801213,-73.950023,2014-09-01 00:11:37.342
2473847,3114604,Private room,Queens,Forest Hills,1,5.0,1,1.0,67.0,7,40.722545,-73.84226,2014-08-31 23:29:16.744
2473861,8826175,Entire home/apt,Manhattan,Harlem,16,4.5,10,3.0,178.0,2,40.807049,-73.944523,2014-09-01 16:34:46.251
2473876,12652818,Private room,Brooklyn,Williamsburg,0,,2,1.0,140.0,1,40.707031,-73.952121,2014-09-01 00:32:19.699
2474257,4306416,Entire home/apt,Manhattan,Chelsea,13,4.5,2,1.0,245.0,1,40.741691,-74.004504,2014-09-01 12:39:09.293
2475564,12662213,Entire home/apt,Brooklyn,Dyker Heights,0,,3,1.0,112.0,5,40.630783,-74.013,2014-08-31 20:39:39.573
2475791,8674332,Private room,Brooklyn,Flatbush,0,,2,1.0,67.0,5,40.638661,-73.955151,2014-08-31 14:54:29.276
2475941,10910739,Private room,Brooklyn,Williamsburg,2,5.0,1,1.0,67.0,1,40.705381,-73.929644,2014-09-01 01:07:28.614
2476034,12664159,Private room,Brooklyn,Greenpoint,0,,1,1.0,78.0,1,40.724305,-73.941453,2014-08-31 14:18:12.745
2476516,12583272,Private room,Brooklyn,Bushwick,0,,1,1.0,62.0,1,40.707947,-73.923004,2014-09-01 03:14:19.985
2476535,3399732,Entire home/apt,Manhattan,Upper East Side,5,3.5,4,1.0,196.0,1,40.780339,-73.948368,2014-09-01 21:00:54.024
2477425,41842,Entire home/apt,Manhattan,Greenwich Village,4,4.5,2,1.0,167.0,4,40.728612,-74.001111,2014-09-01 15:54:00.306
2477543,12671535,Shared room,Manhattan,Hell's Kitchen,11,5.0,2,1.0,77.0,1,40.761906,-73.994828,2014-09-01 20:00:43.599
2477592,12671810,Private room,Manhattan,Central Park,0,,4,1.0,241.0,1,40.798073,-73.959504,2014-08-31 15:23:58.960
2477827,5666478,Private room,Manhattan,East Village,0,,2,1.0,168.0,1,40.729205,-73.982308,2014-08-31 14:21:42.321
2478024,12674515,Private room,Manhattan,Stuyvesant Town,0,,1,1.0,129.0,1,40.730643,-73.980413,2014-09-01 02:17:39.228
2478328,4899615,Entire home/apt,Manhattan,Greenwich Village,4,5.0,6,1.0,437.0,1,40.728941,-73.999459,2014-09-01 21:03:15.927
2478373,12676415,Entire home/apt,Brooklyn,Williamsburg,1,5.0,2,1.0,151.0,2,40.715051,-73.954489,2014-09-01 13:18:57.813
2478382,7291745,Entire home/apt,Manhattan,Murray Hill,0,,9,4.0,515.0,1,40.745317,-73.975135,2014-09-01 13:37:59.986
2478415,12516367,Entire home/apt,Brooklyn,Red Hook,10,4.5,4,2.0,174.0,3,40.681425,-74.00963,2014-09-01 14:41:47.251
2478441,3850172,Private room,Manhattan,Hell's Kitchen,18,5.0,2,1.0,110.0,1,40.767975,-73.993962,2014-08-31 22:56:44.618
2478448,5166070,Private room,Manhattan,Hell's Kitchen,22,4.5,2,1.0,112.0,1,40.765857,-73.985158,2014-08-31 23:13:07.754
2478778,6012364,Entire home/apt,Queens,Forest Hills,1,5.0,3,2.0,106.0,3,40.720177,-73.838847,2014-09-01 18:26:09.224
2478825,2935265,Entire home/apt,Manhattan,SoHo,2,5.0,4,2.0,672.0,5,40.723374,-74.00175,2014-09-01 20:05:14.737
2478913,2966244,Entire home/apt,Manhattan,Battery Park City,9,5.0,3,1.0,224.0,1,40.706242,-74.016739,2014-09-01 14:13:39.788
2478925,3174303,Entire home/apt,Manhattan,Kips Bay,4,5.0,2,0.0,224.0,1,40.74265,-73.97744,2014-09-01 14:37:59.372
2479144,12681247,Entire home/apt,Manhattan,Midtown,3,4.0,3,1.0,224.0,1,40.755246,-73.967045,2014-09-01 13:25:40.730
2479211,3064966,Private room,Manhattan,Upper West Side,0,,2,1.0,134.0,3,40.791244,-73.972762,2014-08-31 23:01:25.029
2479235,9443861,Entire home/apt,Manhattan,Hell's Kitchen,20,4.5,4,2.0,252.0,1,40.760985,-73.989279,2014-09-01 16:30:53.813
2479331,12682987,Entire home/apt,Manhattan,Harlem,3,4.5,4,1.0,134.0,4,40.806919,-73.942008,2014-09-01 19:52:40.954
2479369,12683186,Private room,Brooklyn,Williamsburg,2,5.0,2,1.0,101.0,1,40.711309,-73.936952,2014-08-31 14:39:23.172
2480517,12689587,Private room,Manhattan,Morningside Heights,0,,2,1.0,56.0,8,40.807122,-73.95767,2014-08-31 23:58:06.281
2480684,320284,Private room,Brooklyn,Bedford-Stuyvesant,19,4.0,2,1.0,54.0,1,40.687798,-73.93272,2014-08-31 20:39:47.975
2480788,12690860,Entire home/apt,Manhattan,Inwood,4,4.5,3,1.0,123.0,2,40.860502,-73.929756,2014-09-01 17:06:26.243
2480857,12256009,Private room,Manhattan,Harlem,0,,2,1.0,140.0,2,40.821311,-73.943165,2014-09-01 02:53:57.558
2481174,2645119,Entire home/apt,Brooklyn,Bedford-Stuyvesant,2,5.0,2,1.0,151.0,1,40.690156,-73.954051,2014-08-31 15:18:06.050
2481379,12694162,Private room,Brooklyn,Sunset Park,18,5.0,3,1.0,62.0,1,40.648063,-74.001451,2014-09-01 03:12:37.274
2481514,2571742,Entire home/apt,Manhattan,Lower East Side,3,5.0,3,1.0,235.0,2,40.72144,-73.988251,2014-09-01 15:39:16.731
2482013,3931950,Entire home/apt,Manhattan,East Village,5,5.0,4,2.0,247.0,2,40.725302,-73.98253,2014-08-31 22:25:40.123
2482036,12697791,Entire home/apt,Manhattan,Chelsea,11,5.0,3,1.0,219.0,3,40.743161,-74.000045,2014-08-31 23:22:28.508
2482318,6776453,Private room,Brooklyn,Bushwick,0,,2,1.0,62.0,2,40.6933,-73.912609,2014-09-01 00:19:45.930
2482452,12699585,Private room,Manhattan,Washington Heights,0,,2,1.0,90.0,1,40.855389,-73.937264,2014-08-31 15:10:46.252
2482476,9020323,Entire home/apt,Brooklyn,Prospect Heights,3,4.5,4,1.0,235.0,2,40.682719,-73.973826,2014-09-01 13:34:36.800
2482492,133477,Private room,Manhattan,Lower East Side,1,5.0,1,1.0,90.0,4,40.720676,-73.992795,2014-08-31 21:18:19.100
2482891,12672641,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,2,1.0,140.0,1,40.695226,-73.943897,2014-09-01 02:24:06.998
2482959,650849,Private room,Brooklyn,Williamsburg,0,,2,1.0,106.0,1,40.721179,-73.954689,2014-08-31 14:54:57.783
