room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
421434,2084623,Entire home/apt,Brooklyn,Downtown Brooklyn,20,5.0,2,1.0,138.0,7,40.693046,-73.986892,2014-10-18 15:03:57.275
421453,5940,Entire home/apt,Queens,Jackson Heights,23,4.5,5,2.0,133.0,2,40.753411,-73.871922,2014-10-18 16:45:14.449
421554,2096690,Entire home/apt,Brooklyn,Bedford-Stuyvesant,19,4.5,8,2.0,290.0,3,40.690622,-73.934731,2014-10-19 10:41:38.668
421679,2066616,Entire home/apt,Manhattan,East Village,73,4.5,4,1.0,207.0,3,40.729111,-73.989512,2014-10-18 14:04:37.937
422414,29762,Private room,Brooklyn,Bedford-Stuyvesant,55,4.5,2,1.0,45.0,3,40.678756,-73.91098,2014-10-18 10:44:10.555
422460,2101090,Private room,Manhattan,Washington Heights,25,4.5,2,1.0,75.0,2,40.838182,-73.938884,2014-10-18 15:16:08.793
423015,1530310,Private room,Brooklyn,Bedford-Stuyvesant,6,5.0,2,1.0,64.0,3,40.690177,-73.955297,2014-10-18 19:04:26.111
423033,610612,Entire home/apt,Brooklyn,Williamsburg,0,,2,1.0,87.0,6,40.718401,-73.942802,2014-10-18 20:44:24.052
423105,2144835,Entire home/apt,Manhattan,East Village,53,4.5,3,1.0,221.0,1,40.732895,-73.988168,2014-10-19 11:59:13.518
423275,2105276,Entire home/apt,Queens,Astoria,27,5.0,3,1.0,162.0,3,40.76372,-73.917035,2014-10-18 19:26:55.483
423818,2107234,Entire home/apt,Brooklyn,Gowanus,27,4.5,4,2.0,203.0,2,40.683006,-73.989324,2014-10-18 22:24:30.459
424105,1339944,Entire home/apt,Manhattan,West Village,5,5.0,4,1.0,174.0,1,40.737359,-74.001766,2014-10-19 09:54:47.753
424192,2108853,Entire home/apt,Manhattan,Hell's Kitchen,16,5.0,2,1.0,356.0,4,40.755898,-73.994694,2014-10-18 09:21:11.053
424298,2109258,Entire home/apt,Queens,Astoria,13,5.0,3,1.0,150.0,6,40.758618,-73.919112,2014-10-18 19:21:06.805
424521,5871,Entire home/apt,Brooklyn,Crown Heights,7,5.0,4,1.0,197.0,4,40.675517,-73.941851,2014-10-18 16:25:18.737
424661,2111210,Entire home/apt,Manhattan,Upper East Side,47,4.0,3,1.0,173.0,7,40.770582,-73.956374,2014-10-19 13:49:36.664
424667,2111060,Private room,Manhattan,Theater District,84,5.0,2,1.0,134.0,1,40.759542,-73.98402,2014-10-19 14:15:56.532
424744,2111607,Entire home/apt,Manhattan,Greenwich Village,10,4.0,4,2.0,267.0,5,40.729033,-74.001869,2014-10-18 13:20:12.283
424767,2103888,Entire home/apt,Manhattan,Midtown,54,5.0,4,1.0,301.0,1,40.747855,-73.98767,2014-10-18 15:32:20.256
424870,2076206,Entire home/apt,Manhattan,West Village,6,5.0,2,1.0,232.0,1,40.734583,-74.006976,2014-10-19 09:39:07.828
424917,1533019,Entire home/apt,Manhattan,Washington Heights,103,5.0,3,1.0,87.0,2,40.850293,-73.93316,2014-10-19 13:49:41.836
424930,905122,Entire home/apt,Brooklyn,Crown Heights,3,5.0,4,2.0,174.0,2,40.676404,-73.962182,2014-10-19 14:48:41.128
426008,2117887,Entire home/apt,Brooklyn,Bushwick,8,5.0,4,1.0,139.0,3,40.699794,-73.914109,2014-10-18 11:36:40.830
426044,2117999,Entire home/apt,Manhattan,Hell's Kitchen,44,4.5,2,1.0,220.0,6,40.762207,-73.989462,2014-10-18 15:16:22.235
426075,2118226,Entire home/apt,Brooklyn,Bushwick,8,5.0,3,1.0,153.0,3,40.699191,-73.929433,2014-10-18 18:01:29.564
426336,764790,Entire home/apt,Brooklyn,Downtown Brooklyn,2,5.0,3,1.0,207.0,5,40.694046,-73.983822,2014-10-18 18:29:20.873
426449,1755529,Private room,Brooklyn,Crown Heights,0,,2,1.0,145.0,1,40.673981,-73.962188,2014-10-19 13:28:27.387
426475,29762,Private room,Brooklyn,Bedford-Stuyvesant,72,4.5,2,1.0,45.0,3,40.67901,-73.911264,2014-10-19 15:40:40.058
429041,2132519,Entire home/apt,Manhattan,Stuyvesant Town,8,4.5,2,1.0,232.0,4,40.730402,-73.979138,2014-10-19 16:11:58.888
429341,1989089,Entire home/apt,Manhattan,East Village,1,5.0,3,1.0,226.0,1,40.731056,-73.988442,2014-10-18 12:10:54.169
429504,2134900,Private room,Manhattan,Hell's Kitchen,0,,1,1.0,2324.0,1,40.760381,-74.000291,2014-10-19 11:53:48.593
430615,2140867,Private room,Manhattan,Washington Heights,5,4.0,3,1.0,93.0,1,40.858201,-73.929353,2014-10-18 11:31:46.501
430662,2141113,Entire home/apt,Manhattan,Inwood,7,5.0,5,2.0,174.0,21,40.864897,-73.923409,2014-10-18 16:09:21.176
430665,2141109,Entire home/apt,Manhattan,Upper West Side,8,5.0,4,1.0,290.0,1,40.792338,-73.964818,2014-10-18 16:25:43.849
430702,2120259,Entire home/apt,Brooklyn,East Flatbush,9,5.0,4,1.0,110.0,4,40.662762,-73.933066,2014-10-18 19:44:49.938
430920,2141311,Private room,Manhattan,Kips Bay,4,5.0,1,1.0,75.0,3,40.744535,-73.976508,2014-10-18 16:21:39.202
431072,2141305,Entire home/apt,Brooklyn,Williamsburg,47,5.0,2,1.0,188.0,3,40.71807,-73.950495,2014-10-19 14:39:56.080
431997,60787,Entire home/apt,Brooklyn,Bedford-Stuyvesant,40,4.5,5,2.0,156.0,7,40.683052,-73.938581,2014-10-18 21:09:33.902
431488,2145193,Private room,Brooklyn,Williamsburg,34,4.5,2,1.0,73.0,1,40.707193,-73.935606,2014-10-18 21:30:16.701
431865,361855,Entire home/apt,Manhattan,Washington Heights,1,5.0,3,2.0,290.0,3,40.834511,-73.93885,2014-10-19 17:01:33.505
432012,2148262,Entire home/apt,Manhattan,Chelsea,42,5.0,2,0.0,232.0,5,40.742642,-74.000498,2014-10-18 22:38:18.000
432027,2120259,Entire home/apt,Brooklyn,Crown Heights,32,4.5,4,1.0,110.0,4,40.664595,-73.933923,2014-10-19 00:07:51.237
432739,2150987,Private room,Manhattan,Roosevelt Island,15,5.0,1,1.0,92.0,1,40.763642,-73.946923,2014-10-18 18:47:17.300
432950,2151706,Entire home/apt,Manhattan,Chelsea,81,4.5,4,1.0,185.0,1,40.74275,-74.001884,2014-10-18 14:43:05.766
433060,2152220,Private room,Brooklyn,Crown Heights,28,4.5,2,1.0,76.0,4,40.673731,-73.958249,2014-10-19 09:28:49.234
433267,2153123,Entire home/apt,Manhattan,Harlem,4,5.0,9,3.0,464.0,2,40.816805,-73.937995,2014-10-18 20:12:31.564
433414,287733,Entire home/apt,Brooklyn,Clinton Hill,24,5.0,4,1.0,174.0,4,40.687832,-73.960225,2014-10-18 10:04:36.846
433491,915420,Entire home/apt,Manhattan,Chelsea,6,5.0,6,3.0,435.0,7,40.745627,-74.004724,2014-10-18 17:19:15.092
433611,29762,Private room,Brooklyn,Bedford-Stuyvesant,61,4.5,2,1.0,45.0,3,40.68063,-73.909827,2014-10-19 12:54:03.845
433757,652642,Shared room,Manhattan,Upper West Side,4,3.5,6,1.0,81.0,2,40.770948,-73.990584,2014-10-18 18:14:12.033
